表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
あまり,副詞,助詞類接続,*,*,*,*,あまり,アマリ,アマリ,（上）事実
費用,名詞,一般,*,*,*,*,費用,ヒヨウ,ヒヨー,（上）事実
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,（上）事実
かから,動詞,自立,*,*,五段・ラ行,未然形,かかる,カカラ,カカラ,（上）事実
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,（上）事実
カフェ,名詞,一般,*,*,*,*,カフェ,カフェ,カフェ,（上）事実
廻り,名詞,一般,*,*,*,*,廻り,マワリ,マワリ,（上）事実
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,（上）事実
やる,動詞,自立,*,*,五段・ラ行,基本形,やる,ヤル,ヤル,（上）事実
位,名詞,一般,*,*,*,*,位,クライ,クライ,（上）事実
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
毎日,名詞,固有名詞,組織,*,*,*,毎日,マイニチ,マイニチ,（上）事実
の,助詞,連体化,*,*,*,*,の,ノ,ノ,（上）事実
日課,名詞,一般,*,*,*,*,日課,ニッカ,ニッカ,（上）事実
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,（上）事実
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,（上）事実
。,記号,句点,*,*,*,*,。,。,。,（上）事実
この,連体詞,*,*,*,*,*,この,コノ,コノ,（上）事実
白,名詞,固有名詞,人名,姓,*,*,白,ハク,ハク,（上）事実
梅軒,名詞,固有名詞,人名,名,*,*,梅軒,バイケン,バイケン,（上）事実
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,（上）事実
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,（上）事実
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
下宿,名詞,サ変接続,*,*,*,*,下宿,ゲシュク,ゲシュク,（上）事実
屋,名詞,接尾,一般,*,*,*,屋,ヤ,ヤ,（上）事実
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,（上）事実
近く,名詞,副詞可能,*,*,*,*,近く,チカク,チカク,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
どこ,名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,（上）事実
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,（上）事実
散歩,名詞,サ変接続,*,*,*,*,散歩,サンポ,サンポ,（上）事実
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,（上）事実
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
必ず,副詞,助詞類接続,*,*,*,*,必ず,カナラズ,カナラズ,（上）事実
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,（上）事実
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ,（上）事実
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,（上）事実
通る,動詞,自立,*,*,五段・ラ行,基本形,通る,トオル,トール,（上）事実
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,（上）事実
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,（上）事実
位置,名詞,サ変接続,*,*,*,*,位置,イチ,イチ,（上）事実
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,（上）事実
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,（上）事実
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,（上）事実
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
随,名詞,一般,*,*,*,*,随,ズイ,ズイ,（上）事実
って,助詞,格助詞,連語,*,*,*,って,ッテ,ッテ,（上）事実
一番,名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,（上）事実
よく,副詞,一般,*,*,*,*,よく,ヨク,ヨク,（上）事実
出入,名詞,サ変接続,*,*,*,*,出入,シュツニュウ,シュツニュー,（上）事実
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,（上）事実
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,（上）事実
訳,名詞,非自立,一般,*,*,*,訳,ワケ,ワケ,（上）事実
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,（上）事実
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,（上）事実
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,（上）事実
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,（上）事実
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,（上）事実
男,名詞,一般,*,*,*,*,男,オトコ,オトコ,（上）事実
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,（上）事実
悪い,形容詞,自立,*,*,形容詞・アウオ段,基本形,悪い,ワルイ,ワルイ,（上）事実
癖,名詞,一般,*,*,*,*,癖,クセ,クセ,（上）事実
で,助詞,格助詞,一般,*,*,*,で,デ,デ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
カフェ,名詞,一般,*,*,*,*,カフェ,カフェ,カフェ,（上）事実
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,（上）事実
入る,動詞,自立,*,*,五段・ラ行,基本形,入る,ハイル,ハイル,（上）事実
と,助詞,接続助詞,*,*,*,*,と,ト,ト,（上）事実
どうも,副詞,一般,*,*,*,*,どうも,ドウモ,ドーモ,（上）事実
長尻,名詞,形容動詞語幹,*,*,*,*,長尻,ナガジリ,ナガジリ,（上）事実
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,（上）事実
なる,動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,（上）事実
。,記号,句点,*,*,*,*,。,。,。,（上）事実
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
元来,副詞,一般,*,*,*,*,元来,ガンライ,ガンライ,（上）事実
食慾,名詞,一般,*,*,*,*,食慾,ショクヨク,ショクヨク,（上）事実
の,助詞,連体化,*,*,*,*,の,ノ,ノ,（上）事実
少,接頭詞,名詞接続,*,*,*,*,少,ショウ,ショー,（上）事実
い方,名詞,一般,*,*,*,*,医方,イホウ,イホー,（上）事実
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,（上）事実
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
一つ,名詞,一般,*,*,*,*,一つ,ヒトツ,ヒトツ,（上）事実
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,（上）事実
嚢中,名詞,一般,*,*,*,*,嚢中,ノウチュウ,ノーチュー,（上）事実
の,助詞,連体化,*,*,*,*,の,ノ,ノ,（上）事実
乏しい,形容詞,自立,*,*,形容詞・イ段,基本形,乏しい,トボシイ,トボシイ,（上）事実
せい,名詞,非自立,一般,*,*,*,せい,セイ,セイ,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,（上）事実
て,助詞,接続助詞,*,*,*,*,て,テ,テ,（上）事実
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,（上）事実
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
洋食,名詞,一般,*,*,*,*,洋食,ヨウショク,ヨーショク,（上）事実
一,名詞,数,*,*,*,*,一,イチ,イチ,（上）事実
皿,名詞,接尾,助数詞,*,*,*,皿,サラ,サラ,（上）事実
注文,名詞,サ変接続,*,*,*,*,注文,チュウモン,チューモン,（上）事実
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,（上）事実
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,（上）事実
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
安い,形容詞,自立,*,*,形容詞・アウオ段,基本形,安い,ヤスイ,ヤスイ,（上）事実
コーヒー,名詞,一般,*,*,*,*,コーヒー,コーヒー,コーヒー,（上）事実
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,（上）事実
二,名詞,数,*,*,*,*,二,ニ,ニ,（上）事実
杯,名詞,接尾,助数詞,*,*,*,杯,ハイ,ハイ,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
三杯,名詞,固有名詞,人名,姓,*,*,三杯,サンバイ,サンバイ,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
お代り,名詞,一般,*,*,*,*,お代り,オカワリ,オカワリ,（上）事実
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,（上）事実
て,助詞,接続助詞,*,*,*,*,て,テ,テ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
一,名詞,数,*,*,*,*,一,イチ,イチ,（上）事実
時間,名詞,接尾,助数詞,*,*,*,時間,ジカン,ジカン,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
二,名詞,数,*,*,*,*,二,ニ,ニ,（上）事実
時間,名詞,接尾,助数詞,*,*,*,時間,ジカン,ジカン,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
じっと,副詞,一般,*,*,*,*,じっと,ジット,ジット,（上）事実
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,（上）事実
て,助詞,接続助詞,*,*,*,*,て,テ,テ,（上）事実
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,（上）事実
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,（上）事実
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,（上）事実
。,記号,句点,*,*,*,*,。,。,。,（上）事実
そう,副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,（上）事実
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,（上）事実
と,助詞,格助詞,引用,*,*,*,と,ト,ト,（上）事実
いっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,イッ,（上）事実
て,助詞,接続助詞,*,*,*,*,て,テ,テ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
別段,副詞,助詞類接続,*,*,*,*,別段,ベツダン,ベツダン,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
ウエトレス,名詞,一般,*,*,*,*,*,*,*,（上）事実
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,（上）事実
思召,名詞,一般,*,*,*,*,思召,オボシメシ,オボシメシ,（上）事実
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,（上）事実
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,（上）事実
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
からかっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,からかう,カラカッ,カラカッ,（上）事実
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ,（上）事実
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,（上）事実
訳,名詞,非自立,一般,*,*,*,訳,ワケ,ワケ,（上）事実
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,（上）事実
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,（上）事実
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,（上）事実
。,記号,句点,*,*,*,*,。,。,。,（上）事実
まあ,副詞,一般,*,*,*,*,まあ,マア,マー,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
下宿,名詞,サ変接続,*,*,*,*,下宿,ゲシュク,ゲシュク,（上）事実
より,助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,（上）事実
何となく,副詞,一般,*,*,*,*,何となく,ナントナク,ナントナク,（上）事実
派手,名詞,形容動詞語幹,*,*,*,*,派手,ハデ,ハデ,（上）事実
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
居心地,名詞,一般,*,*,*,*,居心地,イゴコチ,イゴコチ,（上）事実
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,（上）事実
いい,形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イイ,（上）事実
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,（上）事実
だろ,助動詞,*,*,*,特殊・ダ,未然形,だ,ダロ,ダロ,（上）事実
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,（上）事実
。,記号,句点,*,*,*,*,。,。,。,（上）事実
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,（上）事実
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,（上）事実
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,（上）事実
晩,名詞,副詞可能,*,*,*,*,晩,バン,バン,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
例,名詞,一般,*,*,*,*,例,レイ,レイ,（上）事実
によって,助詞,格助詞,連語,*,*,*,によって,ニヨッテ,ニヨッテ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
一杯,名詞,一般,*,*,*,*,一杯,イッパイ,イッパイ,（上）事実
の,助詞,連体化,*,*,*,*,の,ノ,ノ,（上）事実
冷し,動詞,自立,*,*,五段・サ行,連用形,冷す,ヒヤシ,ヒヤシ,（上）事実
コーヒー,名詞,一般,*,*,*,*,コーヒー,コーヒー,コーヒー,（上）事実
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,（上）事実
十分,名詞,一般,*,*,*,*,十分,ジュウブン,ジューブン,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
かかっ,動詞,自立,*,*,五段・ラ行,連用タ接続,かかる,カカッ,カカッ,（上）事実
て,助詞,接続助詞,*,*,*,*,て,テ,テ,（上）事実
飲み,動詞,自立,*,*,五段・マ行,連用形,飲む,ノミ,ノミ,（上）事実
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
いつも,副詞,一般,*,*,*,*,いつも,イツモ,イツモ,（上）事実
の,助詞,連体化,*,*,*,*,の,ノ,ノ,（上）事実
往来,名詞,サ変接続,*,*,*,*,往来,オウライ,オーライ,（上）事実
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,（上）事実
面し,動詞,自立,*,*,五段・サ行,連用形,面す,メンシ,メンシ,（上）事実
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,（上）事実
テーブル,名詞,一般,*,*,*,*,テーブル,テーブル,テーブル,（上）事実
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,（上）事実
陣取っ,動詞,自立,*,*,五段・ラ行,連用タ接続,陣取る,ジンドッ,ジンドッ,（上）事実
て,助詞,接続助詞,*,*,*,*,て,テ,テ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
ボンヤリ,副詞,一般,*,*,*,*,ボンヤリ,ボンヤリ,ボンヤリ,（上）事実
窓,名詞,一般,*,*,*,*,窓,マド,マド,（上）事実
の,助詞,連体化,*,*,*,*,の,ノ,ノ,（上）事実
外,名詞,一般,*,*,*,*,外,ソト,ソト,（上）事実
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,（上）事実
眺め,動詞,自立,*,*,一段,連用形,眺める,ナガメ,ナガメ,（上）事実
て,助詞,接続助詞,*,*,*,*,て,テ,テ,（上）事実
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,（上）事実
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,（上）事実
。,記号,句点,*,*,*,*,。,。,。,（上）事実
さて,接続詞,*,*,*,*,*,さて,サテ,サテ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
この,連体詞,*,*,*,*,*,この,コノ,コノ,（上）事実
白梅,名詞,一般,*,*,*,*,白梅,ハクバイ,ハクバイ,（上）事実
軒,名詞,一般,*,*,*,*,軒,ノキ,ノキ,（上）事実
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,（上）事実
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,（上）事実
Ｄ,記号,アルファベット,*,*,*,*,Ｄ,ディー,ディー,（上）事実
坂,名詞,一般,*,*,*,*,坂,サカ,サカ,（上）事実
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,（上）事実
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,（上）事実
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
以前,名詞,副詞可能,*,*,*,*,以前,イゼン,イゼン,（上）事実
菊人形,名詞,固有名詞,一般,*,*,*,菊人形,キクニンギョウ,キクニンギョー,（上）事実
の,助詞,連体化,*,*,*,*,の,ノ,ノ,（上）事実
名所,名詞,一般,*,*,*,*,名所,メイショ,メイショ,（上）事実
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,（上）事実
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,（上）事実
所,名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,（上）事実
で,助詞,格助詞,一般,*,*,*,で,デ,デ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
狭かっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,狭い,セマカッ,セマカッ,（上）事実
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,（上）事実
通り,名詞,一般,*,*,*,*,通り,トオリ,トーリ,（上）事実
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
市区改正,名詞,固有名詞,一般,*,*,*,市区改正,シクカイセイ,シクカイセイ,（上）事実
で,助詞,格助詞,一般,*,*,*,で,デ,デ,（上）事実
取,動詞,自立,*,*,五段・ラ行,体言接続特殊２,取る,ト,ト,（上）事実
拡げ,動詞,自立,*,*,一段,未然形,拡げる,ヒロゲ,ヒロゲ,（上）事実
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,（上）事実
間,名詞,接尾,一般,*,*,*,間,カン,カン,（上）事実
道路,名詞,一般,*,*,*,*,道路,ドウロ,ドーロ,（上）事実
とかいう,助詞,格助詞,連語,*,*,*,とかいう,トカイウ,トカユウ,（上）事実
大通,名詞,一般,*,*,*,*,大通,ダイツウ,ダイツー,（上）事実
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,（上）事実
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,（上）事実
て,助詞,接続助詞,*,*,*,*,て,テ,テ,（上）事実
間もなく,副詞,助詞類接続,*,*,*,*,間もなく,マモナク,マモナク,（上）事実
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,（上）事実
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,（上）事実
大通,名詞,一般,*,*,*,*,大通,ダイツウ,ダイツー,（上）事実
の,助詞,連体化,*,*,*,*,の,ノ,ノ,（上）事実
両側,名詞,一般,*,*,*,*,両側,リョウガワ,リョーガワ,（上）事実
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,（上）事実
所々,名詞,一般,*,*,*,*,所々,トコロドコロ,トコロドコロ,（上）事実
空地,名詞,一般,*,*,*,*,空地,クウチ,クーチ,（上）事実
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,（上）事実
も,助詞,係助詞,*,*,*,*,も,モ,モ,（上）事実
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,（上）事実
て,助詞,接続助詞,*,*,*,*,て,テ,テ,（上）事実
、,記号,読点,*,*,*,*,、,、,、,（上）事実
今,名詞,副詞可能,*,*,*,*,今,イマ,イマ,（上）事実
